"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2869,      -2.915473665,      0.3619140683,       0.413537661,       3.134093188,     -0.3759286769,       3.314636904
          0,           0,        2870,      -2.933327075,      0.3464126111,      0.4113400572,       3.093521613,     -0.3751191264,       3.315779283
          0,           0,        2871,      -2.913511849,      0.3653273325,      0.4139176537,       3.089582909,     -0.3693235624,       3.325570837
          0,           0,        2872,      -2.920754934,      0.3568028295,      0.4093684683,       3.128396159,     -0.3697825067,       3.324080425
          0,           0,        2873,      -2.915609679,      0.3623010273,      0.4135152777,       3.102517892,     -0.3703620587,       3.322195008
          0,           0,        2874,      -2.931636437,      0.3477838923,      0.4113015048,        3.07717822,     -0.3739504794,       3.314816125
          0,           0,        2875,       -2.91171773,      0.3660530199,      0.4141441667,       3.133405548,     -0.3717113265,       3.318154187
          0,           0,        2876,      -2.922064379,      0.3567088791,      0.4090339532,       3.100634917,     -0.3743529188,       3.312246226
          0,           0,        2877,      -2.914734098,      0.3628767892,      0.4136413734,       3.095090454,     -0.3773064848,       3.305397705
          0,           0,        2878,      -2.936748871,      0.3417701498,      0.4089926061,        3.11941049,     -0.3785372426,       3.301919311
          0,           0,        2879,        -2.9181971,      0.3601550119,      0.4129729437,       3.098208362,     -0.3750857238,       3.307765385
          0,           0,        2880,      -2.929833592,      0.3480647655,      0.4114854106,       3.115323583,     -0.3711326036,        3.31434831
          0,           0,        2881,      -2.911410693,      0.3671885284,      0.4143350075,       3.108852024,     -0.3710495343,        3.31423418
          0,           0,        2882,      -2.917830365,      0.3593938949,      0.4091447773,       3.088429745,     -0.3677238351,       3.320273757
          0,           0,        2883,      -2.915547049,      0.3610954414,      0.4135555385,       3.127397434,     -0.3748351775,       3.306750118
          0,           0,        2884,       -2.93472318,      0.3441932579,      0.4115368912,       3.090404933,     -0.3760755404,       3.304571844
          0,           0,        2885,      -2.912516635,      0.3657142529,      0.4140189436,       3.101317152,     -0.3716937179,       3.312880687
          0,           0,        2886,      -2.919219195,        0.35795858,      0.4092102244,        3.13106298,     -0.3720638598,       3.312233465
          0,           0,        2887,      -2.915981806,      0.3616731938,      0.4135303465,       3.096742694,      -0.374890728,       3.306687059
          0,           0,        2888,      -2.933432856,      0.3458875526,      0.4115239273,       3.073150275,     -0.3778938152,       3.300673478
          0,           0,        2889,      -2.912003388,      0.3656876734,      0.4140959754,       3.135356267,     -0.3742046784,       3.307337267
          0,           0,        2890,      -2.921643447,      0.3570009726,      0.4087773938,       3.099526314,     -0.3748679721,       3.305325295
          0,           0,        2891,       -2.91561978,      0.3621177445,      0.4135668457,       3.088299636,     -0.3782885825,       3.297595106
          0,           0,        2892,      -2.938522716,       0.340379272,      0.4091728994,       3.117603239,      -0.381006013,       3.291188694
          0,           0,        2893,      -2.918674957,      0.3598926719,      0.4129334402,       3.099889729,     -0.3778160714,       3.296633831
          0,           0,        2894,      -2.930099702,      0.3481939794,      0.4112753194,       3.119441059,     -0.3745966495,       3.301757688
          0,           0,        2895,       -2.91240366,      0.3665708375,      0.4143664564,       3.104850706,     -0.3740298436,       3.302122667
          0,           0,        2896,      -2.919426621,      0.3585337394,      0.4093120702,       3.084281093,     -0.3704440578,       3.308422498
          0,           0,        2897,      -2.915725778,      0.3613656382,      0.4135379623,       3.130007424,     -0.3755373447,       3.297782523
          0,           0,        2898,      -2.934252747,      0.3455547575,      0.4113089449,       3.092755605,     -0.3762009272,       3.296259036
          0,           0,        2899,      -2.913146424,      0.3660848667,      0.4139155153,       3.090511347,     -0.3718674798,       3.304592461
          0,           0,        2900,      -2.920130995,      0.3579995668,       0.409378642,        3.13015883,     -0.3728764096,       3.302539008
          0,           0,        2901,      -2.916455636,      0.3621075222,      0.4135146929,       3.102699055,     -0.3749251642,       3.298284363
          0,           0,        2902,      -2.933632919,      0.3464304527,      0.4113318043,        3.07579366,     -0.3760703167,       3.295647035
          0,           0,        2903,      -2.912718651,        0.36552005,      0.4138900703,         3.1317375,     -0.3700760566,       3.307147886
          0,           0,        2904,      -2.922182799,      0.3569174997,      0.4089912799,        3.09921704,     -0.3680727824,       3.310528681
          0,           0,        2905,      -2.915870323,      0.3621561331,       0.413873647,       3.095667768,     -0.3695463491,       3.306948936
          0,           0,        2906,      -2.939077743,      0.3403392874,      0.4090532066,       3.118853055,     -0.3707407255,       3.303982034
          0,           0,        2907,      -2.919291174,      0.3598617597,      0.4128350447,       3.096773141,     -0.3679182612,       3.309053647
          0,           0,        2908,      -2.930475496,      0.3479904358,      0.4114583358,       3.119958438,        -0.3645571,       3.314721374
          0,           0,        2909,      -2.912645054,      0.3665660938,      0.4144767551,       3.110829577,       -0.36532055,       3.312753373
          0,           0,        2910,      -2.919554271,      0.3584572963,       0.409187369,       3.086902764,     -0.3624541837,       3.317779885
          0,           0,        2911,      -2.915864745,      0.3615658106,      0.4134629766,       3.127595863,     -0.3691517171,       3.304125339
          0,           0,        2912,      -2.933840436,      0.3454893306,      0.4114509014,       3.091161274,     -0.3712345811,       3.299745066
          0,           0,        2913,      -2.913290604,      0.3653996199,      0.4140104807,       3.096426624,     -0.3672716502,       3.307155719
          0,           0,        2914,      -2.920551627,       0.357064915,      0.4092405702,       3.126089907,     -0.3673987167,        3.30664686
          0,           0,        2915,      -2.915858602,      0.3618964463,      0.4135522772,       3.102967564,     -0.3678924657,       3.305369704
          0,           0,        2916,      -2.932491981,      0.3467078698,      0.4115263119,       3.083776099,     -0.3699607795,       3.301148969
          0,           0,        2917,      -2.912444478,      0.3654254693,      0.4141777587,       3.137132046,     -0.3659418042,       3.309111947
          0,           0,        2918,      -2.922519857,      0.3564010266,       0.408935958,       3.098662224,     -0.3671925158,       3.306499647
          0,           0,        2919,      -2.915602814,      0.3624872675,      0.4135867169,        3.08931861,     -0.3704870804,       3.299519818
          0,           0,        2920,      -2.938101803,      0.3412641876,      0.4090302904,       3.119047782,     -0.3737720291,       3.292290483
